2233680	walked into a room and you meet somebody
2235240	for the first time and you're like hi
2236589	I'm Jason will you marry me
2238059	alright like I'm not ready for that
2239950	long-term relationship right I just
2242200	arrived at this site it doesn't make
2244240	sense and we need to keep in mind that
2247839	just because push notifications are new
2250329	on the web doesn't mean that they
2251980	haven't been around for a while users
2254140	are actually a bit annoyed by push
2256270	notifications um we need to make sure
2258760	that we use push notifications
2259829	responsibly showing that we use push
2262299	notifications responsibly is one of the
2263950	ways we can convince Apple
2265540	to implement push notifications on our
2269050	site when we implemented them we decided
2271660	that you know push notifications aren't
2273370	that big a deal like they shouldn't be
2274810	up in the banner we were like hey you
2276850	know subscribe
2278650	instead you read an article you get to
2280540	the end maybe you like it then we've got
2283240	a button you have to click the button or
2285970	tap the button in order to get the
2287470	prompt to ask you for permission we send
2290110	you a note that says thank you for
2291400	subscribing and then you can turn off
2293980	notifications from that exact same
2295750	interface that last a little bit that
2298540	last a little bit is a key detail that
2301180	you need to make sure you do if you
2303070	implement push notifications because
2305340	browsers are implementing kill switches
2307870	and if the user goes in and and uses
2311650	that kill switch inside their browser to
2313570	make sure that they no longer receive
2315130	notifications from your site you will
2317200	never be able to send that user
2318430	notifications again right so you need to
2321460	make sure you provide a way for people
2322690	to manage notifications inside your site
2325260	Owen who I mentioned earlier wrote a
2327670	great document that describes best
2329500	practices for UX push notifications and
2331510	permissions I highly recommend it
2334170	alright so assuming that you're not
2337300	scared by those challenges but you're
2339430	really excited about wanting to build it
2340840	like what is a plan what does a roadmap
2343120	look like for doing a progressive web
2345040	app and here's where it's exciting for
2347500	me because I think progressive web apps
2349960	are like like have so many layers of
2351790	puns in them they're like progressive
2354370	web apps are progressive because they
2355750	use progressive enhancement and they're
2357580	progressive because they also they also
2360250	progress in a relationship with the user
2362380	so they just start out behind the scenes
2363970	and then they kind of ask hey would you
2365920	like push notifications
2367270	hey this is available offline hey would
2369640	you like to add this to the homescreen
2370930	and they're also progressive because you
2373000	can progressively roll out the features
2375520	you don't have to do it all at one time
2377430	so when we worked on a progressive web
2379840	app for our site we knew that that's
2381610	where we wanted to end up but the first
2383920	stop was actually this redesign that we
2385900	were working on so we did a redesign and
2388060	with that redesign we went to HTTPS and
2391240	we also made the site faster using HTTP
2395200	2 and we added a manifest right like
2398290	it's not the
2399070	in manifest but we added one because it
2400780	makes it easier to bookmark on Android
2403380	then we added a serviceworker about you
2407440	know a couple months later with that it
2409420	was available offline and an offline
2411400	fallback it was technically a
2412600	progressive web app but we weren't
2415360	satisfied a couple weeks later we added
2416920	offline pages and we added an offline
2418810	indicator we did some stuff to improve
2420850	performance again and then we added push
2425440	notifications and again we did some
2427780	performance tweaks we keep doing these
2429760	performance tweaks and then a couple
2431950	weeks after that we announced that we
2435130	had a progressive web app now what's
2437920	important about this is that each one of
2439690	those milestones we were delivering
2441850	things to the user that improved their
2444550	experience we didn't have to wait till
2446950	the end to bundle it all up into some
2448720	big binary and roll it out we could do
2451510	this a long time we could put together a
2453970	plan actually execute on that plan and
2456550	we're not done we're still making
2458710	improvements but this is why it's
2460600	important like every step on the way on
2463090	the path to progressive web app makes
2465010	sense on its own and not only that but
2467380	it provides every step actually provides
2469390	benefit to your users so I started by
2473050	talking about the hype around
2474430	progressive web apps and how it was
2476110	annoying me and it's not that the hype
2478330	is overinflated necessarily it's that
2480190	the hype is just completely looking at
2481870	the wrong thing right all the hype is
2483910	about native versus web and I'm tired of
2486880	that discussion what I think the height
2489430	should be about is how building
2490990	progressive web apps actually allow us
2492670	to build better experiences and not only
2495760	that but when you combine progressive
2497350	web apps with features that are now
2498700	available in browsers that we've never
2500080	had before like the payment request API
2502420	and Apple pay on the web and Bluetooth
2505900	web api and physical web api and like
2509170	these features we're finally getting to
2510940	the point where we can actually have
2512050	frictionless fast fluid beautiful
2515170	experiences right we can do these on
2517510	mobile devices these are things that
2518980	we've never been able to do on desktop
2521350	and now we're at the point where we
2524020	could actually do that more somebody
2525310	could get a link and buy something with
2527500	their fingerprint right those types of
2529900	experiences are now coming to us on the
2532420	web
2532780	and progressive web apps are a big part
2534580	of that and a big part of what's
2535780	possible in the future for the web so I
2538060	don't think that they've been overhyped
2539290	they've just been sold in the wrong way
2540910	and I hope you feel the same way about
2542440	it and you go back to your
2543400	organization's and you build a
2544540	progressive web app right now thank you
2546280	very much
2547260	[Applause]
